contract_id,contract_reg_type_id,contract_reg_type_en,contract_start_date,contract_end_date,contract_amount,annual_amount,no_of_prop,line_number,is_free_hold,ejari_bus_property_type_id,ejari_bus_property_type_en,ejari_property_type_id,ejari_property_type_en,ejari_property_sub_type_id,ejari_property_sub_type_en,property_usage_en,project_number,project_name_en,master_project_en,area_id,area_name_en,actual_area,nearest_landmark_en,nearest_metro_en,nearest_mall_en,tenant_type_id,tenant_type_en
CNT1455271727,2,Renew,26-05-2021,25-05-2022,30000,30000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,361,Muhaisanah Fourth,90.0,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,1.0,Person
CNT2080089386,1,New,28-04-2023,27-05-2024,245000,245000,1,1,0,4,Villa,841.0,Villa,5.0,5 bed rooms+hall,Residential,,,,337,Nad Al Shiba Third,441.0,,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CNT772439757,1,New,13-02-2018,31-12-2018,13266,15000,1,1,0,2,Unit,842.0,Flat,11.0,Studio,Commercial,,,,362,Naif,9.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,2.0,Authority
CRT160298346,1,New,01-09-2013,31-08-2014,38000,38000,1,1,0,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,231,Al Mamzer,54.0,Dubai International Airport,Al Qiyadah Metro Station,City Centre Mirdif,1.0,Person
CRT731156356,1,New,13-12-2017,12-12-2018,80000,80000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,975.0,REMRAAM,Remraam,451,Al Hebiah Fifth,139.0,Motor City,,,1.0,Person
CNT1316403542,2,Renew,01-10-2020,31-03-2021,28500,57000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,269,Al Hamriya,0.0,Dubai International Airport,Burjuman Metro Station,Dubai Mall,1.0,Person
CRT867640446,1,New,15-10-2018,14-10-2019,45000,45000,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,238,Al Dhagaya,38.0,Dubai International Airport,Palm Deira Metro Stations,Dubai Mall,2.0,Authority
CNT314456756,2,Renew,01-02-2015,31-01-2016,60000,60000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,357,Al Qusais Second,49.0,Dubai International Airport,Airport Free Zone,City Centre Mirdif,1.0,Person
CRT861893846,1,New,28-09-2018,27-09-2019,110000,110000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,1340.0,BURJ VISTA,Burj Khalifa,390,Burj Khalifa,82.0,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1.0,Person
CRT1107477076,2,Renew,05-10-2019,04-10-2020,22500,22500,1,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,,,International City Phase 1,343,Al Warsan First,43.0,,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CRT778540886,1,New,07-03-2018,06-03-2019,58000,58000,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,254,Al Buteen,45.0,Dubai International Airport,Al Ras Metro Station,Dubai Mall,2.0,Authority
CNT297628226,2,Renew,20-03-2015,19-03-2016,20328,20328,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,397,Al Khawaneej Second,28.0,,,,1.0,Person
CRT1017833226,2,Renew,16-04-2019,15-04-2020,150000,150000,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,254,Al Buteen,1.0,Dubai International Airport,Al Ras Metro Station,Dubai Mall,2.0,Authority
CNT502132239,1,New,01-10-2016,30-09-2017,666000,666000,37,2,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,28.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,1.0,Person
CRT688002006,1,New,01-09-2017,31-08-2018,150000,150000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,Dubai Marina,330,Marsa Dubai,146.0,Burj Al Arab,Marina Towers,Marina Mall,1.0,Person
CNT1102148568,2,Renew,12-10-2019,11-10-2020,120000,120000,1,1,0,2,Unit,842.0,Flat,3.0,3 bed rooms+hall,Residential,,,,365,Al Hudaiba,205.0,Burj Khalifa,Al Jafiliya Metro Station,Dubai Mall,1.0,Person
CNT922712087,1,New,01-02-2019,10-04-2020,64356,53879,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,International City Phase 3,483,Warsan Fourth,106.0,,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CRT2066395627,1,New,01-10-2022,30-09-2023,31000,31000,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,238,Al Dhagaya,40.0,Dubai International Airport,Palm Deira Metro Stations,Dubai Mall,2.0,Authority
CNT1837046748,1,New,01-12-2021,30-11-2022,25000,25000,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,367,Al Suq Al Kabeer,30.0,Dubai International Airport,Al Fahidi Metro Station,Dubai Mall,2.0,Authority
CRT1297874536,1,New,04-10-2020,03-10-2021,36000,36000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,910.0,LE PRESIDIUM,Silicon Oasis,484,Nadd Hessa,67.0,IMG World Adventures,,,1.0,Person
CRT242927896,1,New,01-09-2014,31-08-2015,100000,100000,1,1,1,2,Unit,2.0,Office,422.0,Office,Commercial,414.0,BUSINESS TOWER,Business Bay,526,Business Bay,114.0,Downtown Dubai,Business Bay Metro Station,Dubai Mall,2.0,Authority
CNT566761134,2,Renew,12-01-2017,11-01-2018,43000,43000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,361,Muhaisanah Fourth,38.0,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,1.0,Person
CNT756428290,2,Renew,20-03-2018,19-09-2018,1215000,2430000,45,13,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,19.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT811906747,1,New,13-08-2017,12-08-2018,57420,57420,1,1,1,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,International City Phase 1,343,Al Warsan First,97.0,,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CNT2050992820,1,New,16-08-2022,15-08-2023,806400,806400,21,14,1,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,33.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT852360567,2,Renew,01-08-2018,31-07-2019,260000,260000,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,445,Jabal Ali First,40.0,Expo 2020 Site,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT2016263833,2,Renew,04-11-2022,03-11-2023,47250,47250,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,244,Al Murqabat,106.0,Dubai International Airport,Al Rigga Metro Station,Dubai Mall,1.0,Person
CNT886379386,1,New,01-01-2018,31-12-2020,2562510,854170,255,8,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,Dubai Investment Park First,458,Dubai Investment Park First,22.0,Expo 2020 Site,UAE Exchange Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CRT1248756666,1,New,25-07-2020,24-07-2021,50000,50000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,567.0,BURJ AL NUJOOM,Burj Khalifa,390,Burj Khalifa,76.0,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1.0,Person
CNT2018891016,1,New,01-10-2022,30-09-2023,243600,243600,28,12,1,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,Dubai Investment Park Second,459,Dubai Investment Park Second,22.0,Expo 2020 Site,,Ibn-e-Battuta Mall,2.0,Authority
CRT1776663286,2,Renew,10-05-2021,09-05-2022,75000,75000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,Jumeirah Lakes Towers,350,Al Thanyah Fifth,123.0,Burj Al Arab,Damac Properties,Marina Mall,1.0,Person
CNT837099650,2,Renew,01-08-2018,31-07-2019,672000,672000,1,1,0,0,Land,,,,,Industrial / Commercial,,,,395,Jabal Ali Industrial First,18571.0,Expo 2020 Site,ENERGY Metro Station,Ibn-e-Battuta Mall,1.0,Person
CRT461296906,1,New,20-05-2016,19-05-2017,48000,48000,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,305,Al Qusais First,46.0,Dubai International Airport,Al Nahda Metro Station,City Centre Mirdif,2.0,Authority
CNT175594106,2,Renew,25-12-2013,24-12-2014,45000,45000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,301,Al Nahda Second,115.0,Dubai International Airport,STADIUM Metro Station,City Centre Mirdif,1.0,Person
CNT2034884669,1,New,09-11-2022,08-11-2025,618789,206263,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,332,Zaabeel Second,124.0,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2.0,Authority
CRT2074190047,1,New,15-03-2023,14-03-2024,120000,120000,1,1,1,2,Unit,2.0,Office,422.0,Office,Commercial,84.0,AL MANARA,Business Bay,526,Business Bay,99.0,Downtown Dubai,Business Bay Metro Station,Dubai Mall,2.0,Authority
CNT1327149781,2,Renew,18-11-2020,17-11-2021,69126,69126,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,Discovery Gardens,445,Jabal Ali First,132.0,Sports City Swimming Academy,Harbour Tower,Ibn-e-Battuta Mall,1.0,Person
CRT181102686,1,New,01-09-2013,31-08-2018,4016800,803360,1,1,1,2,Unit,2.0,Office,422.0,Office,Commercial,,,Burj Khalifa,390,Burj Khalifa,541.0,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1.0,Person
CRT1150437006,2,Renew,20-09-2019,19-09-2020,54000,54000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,International City Phase 1,343,Al Warsan First,107.0,,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CNT512064718,2,Renew,15-11-2016,14-11-2017,129161,129161,1,1,0,2,Unit,7.0,Warehouse,13.0,Warehouse,Commercial,,,,373,Al Goze Industrial Fourth,387.0,Burj Al Arab,First Abu Dhabi Bank Metro Station,Mall of the Emirates,2.0,Authority
CNT548565015,2,Renew,01-01-2017,31-12-2017,78000,78000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,378,Al Garhoud,135.0,Dubai International Airport,GGICO Metro Station,City Centre Mirdif,1.0,Person
CRT146872056,1,New,20-10-2012,19-10-2013,135000,135000,1,1,1,2,Unit,842.0,Flat,3.0,3 bed rooms+hall,Residential,,,Jumeriah Beach Residence  - JBR,330,Marsa Dubai,225.0,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,1.0,Person
CRT1342589596,1,New,01-07-2020,31-07-2021,1864800,1864800,148,56,1,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,23.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT284810674,2,Renew,01-01-2015,31-12-2015,95394,95394,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,233,Hor Al Anz,181.0,Dubai International Airport,Abu Baker Al Siddique Metro Station,City Centre Mirdif,2.0,Authority
CNT403395319,2,Renew,05-02-2016,04-02-2017,120000,120000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,Ibn Battuta ,445,Jabal Ali First,150.0,Expo 2020 Site,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,1.0,Person
CNT1189441124,1,New,08-03-2020,07-03-2021,40000,40000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,15.0,LA VISTA 07,Silicon Oasis,484,Nadd Hessa,72.0,IMG World Adventures,,,1.0,Person
CNT289441643,2,Renew,01-01-2015,31-12-2015,396775,396775,2,2,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,388,Oud Metha,41.0,Burj Khalifa,Oud Metha Metro Station,Dubai Mall,2.0,Authority
CNT2070728305,1,New,23-02-2023,22-02-2024,31000,31000,1,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,,,Jumeirah Village Triangle,442,Al Barsha South Fifth,41.0,Sports City Swimming Academy,Damac Properties,Marina Mall,1.0,Person
CNT236092594,2,Renew,01-08-2014,31-07-2015,55000,55000,1,1,0,2,Unit,7.0,Warehouse,13.0,Warehouse,Commercial,,,,264,Nad Al Hamar,186.0,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,2.0,Authority
CNT1537664324,1,New,10-09-2021,09-09-2022,55000,55000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,244,Al Murqabat,1.0,,,,1.0,Person
CRT2034587867,2,Renew,01-09-2022,28-02-2023,36383,72765,9,7,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,334,Al Jadaf,147.0,Dubai International Airport,Creek Metro Station,Dubai Mall,2.0,Authority
CRT658481456,1,New,01-06-2017,31-05-2018,100000,100000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,1362.0,DAMAC HILLS - GOLF VISTA,DAMAC HILLS,523,Al Hebiah Third,135.0,Motor City,,,1.0,Person
CNT343160455,2,Renew,16-08-2015,15-08-2016,100000,100000,1,1,0,2,Unit,1.0,Shop,17.0,Shop with a mezzanine,Commercial,,,,254,Al Buteen,28.0,Dubai International Airport,Al Ras Metro Station,Dubai Mall,2.0,Authority
CNT2059632647,1,New,17-01-2023,14-02-2024,26000,26000,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,238,Al Dhagaya,19.0,Dubai International Airport,Palm Deira Metro Stations,Dubai Mall,2.0,Authority
CNT189696792,2,Renew,01-01-2014,31-12-2014,73221,73221,1,1,0,2,Unit,7.0,Warehouse,13.0,Warehouse,Commercial,,,,309,Al Goze Industrial Third,281.0,Burj Al Arab,First Abu Dhabi Bank Metro Station,Mall of the Emirates,2.0,Authority
CNT1239519334,1,New,15-05-2020,14-05-2021,2400000,2400000,348,140,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,347,Al Goze Third,12.0,Downtown Dubai,Noor Bank Metro Station,Dubai Mall,2.0,Authority
CRT168462036,1,New,01-01-2013,31-12-2013,136000,136000,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,244,Al Murqabat,1.0,Dubai International Airport,Union Metro Station,Dubai Mall,2.0,Authority
CNT1062536347,2,Renew,01-01-2019,31-12-2019,96800,96800,1,1,0,4,Villa,841.0,Villa,3.0,3 bed rooms+hall,Residential,,,,378,Al Garhoud,298.0,Dubai International Airport,Airport Terminal 1 Metro Station,City Centre Mirdif,1.0,Person
CNT1253222496,2,Renew,15-05-2020,15-09-2023,763912,228983,7,7,1,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,International City Phase 1,343,Al Warsan First,25.0,,Rashidiya Metro Station,City Centre Mirdif,2.0,Authority
CRT2087726156,1,New,01-08-2023,31-07-2024,240000,240000,1,1,1,4,Villa,841.0,Villa,4.0,4 bed rooms+hall,Residential,450.0,VICTORY HEIGHTS,Dubai Sports City,435,Al Hebiah Fourth,250.0,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1.0,Person
CNT104924626,1,New,01-01-2013,31-12-2013,25000,25000,1,1,0,2,Unit,2.0,Office,11.0,Studio,Commercial,,,,362,Naif,14.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,2.0,Authority
CNT308795609,2,Renew,15-05-2015,14-05-2016,617700,617700,46,25,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,23.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT1080491874,2,Renew,10-06-2019,09-06-2020,170000,170000,1,1,0,4,Villa,841.0,Villa,4.0,4 bed rooms+hall,Residential,,,,314,Al Saffa Second,1.0,Downtown Dubai,Noor Bank Metro Station,Dubai Mall,1.0,Person
CRT837031376,1,New,10-08-2018,09-08-2019,170000,170000,1,1,1,2,Unit,842.0,Flat,3.0,3 bed rooms+hall,Residential,1315.0,PANORAMA,,351,Al Thanyah Third,154.0,Burj Al Arab,Nakheel Metro Station,Marina Mall,1.0,Person
CNT2067943366,1,New,01-01-2023,31-12-2023,576000,576000,31,4,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,40.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CRT974542596,1,New,01-03-2019,29-02-2020,126500,126500,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,1297.0,MARINA RESIDENCE,Palm Jumeirah,410,Palm Jumeirah,162.0,Burj Al Arab,Palm Jumeirah,Marina Mall,1.0,Person
CNT341545571,2,Renew,01-07-2015,30-06-2016,79700,79700,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,443,Al Thanyah First,1.0,Burj Al Arab,Dubai Internet City,Mall of the Emirates,1.0,Person
CNT1998255101,2,Renew,22-09-2022,21-09-2023,54000,54000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,301,Al Nahda Second,102.0,Dubai International Airport,Al Nahda Metro Station,City Centre Mirdif,1.0,Person
CNT1030153623,2,Renew,15-05-2019,14-05-2020,717796,717796,22,15,1,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,395,Jabal Ali Industrial First,22.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT1420294658,1,New,01-04-2021,31-03-2022,24000,24000,1,1,0,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,362,Naif,34.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,1.0,Person
CNT1075549554,2,Renew,19-09-2019,18-09-2020,45000,45000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,213.0,PALACE TOWER,Silicon Oasis,484,Nadd Hessa,77.0,IMG World Adventures,,,1.0,Person
CNT170819270,2,Renew,05-10-2013,04-10-2014,39000,39000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,Silicon Oasis,484,Nadd Hessa,75.0,IMG World Adventures,,,1.0,Person
CNT312499465,2,Renew,15-05-2015,14-05-2016,92880,92880,1,1,1,2,Unit,2.0,Office,422.0,Office,Commercial,,,TECOM Site A,371,Al Safouh Second,48.0,Burj Al Arab,Marina Towers,Marina Mall,2.0,Authority
CNT104210280,1,New,25-06-2012,24-06-2013,860664,860664,44,22,1,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,395,Jabal Ali Industrial First,22.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,1.0,Person
CNT104300907,2,Renew,10-09-2012,09-09-2013,94464,94464,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,301,Al Nahda Second,122.0,Dubai International Airport,STADIUM Metro Station,City Centre Mirdif,2.0,Authority
CNT753280025,2,Renew,15-01-2018,14-01-2019,63000,63000,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,267,Al Raffa,22.0,Burj Khalifa,Al Fahidi Metro Station,Dubai Mall,1.0,Person
CNT904078908,2,Renew,01-01-2019,31-12-2019,622404,622404,3,2,0,2,Unit,7.0,Warehouse,13.0,Warehouse,Commercial,,,,376,Ras Al Khor Industrial First,900.0,Downtown Dubai,Creek Metro Station,Dubai Mall,2.0,Authority
CNT315351654,2,Renew,15-05-2015,14-05-2016,110000,110000,1,1,0,2,Unit,842.0,Flat,3.0,3 bed rooms+hall,Residential,,,,234,Hor Al Anz East,790.0,Dubai International Airport,Abu Hail Metro Station,City Centre Mirdif,1.0,Person
CRT1953369646,1,New,25-07-2022,24-07-2023,50000,50000,1,1,0,4,Villa,841.0,Villa,3.0,3 bed rooms+hall,Residential,,,,230,Abu Hail,20.0,Dubai International Airport,Abu Baker Al Siddique Metro Station,,1.0,Person
CNT2083820935,2,Renew,01-05-2023,30-04-2024,100000,100000,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,254,Al Buteen,24.0,Dubai International Airport,Al Ras Metro Station,Dubai Mall,2.0,Authority
CNT1522299304,1,New,01-08-2021,31-08-2022,70000,70000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,388,Oud Metha,120.0,Dubai International Airport,Healthcare City Metro Station,Dubai Mall,1.0,Person
CNT1540491281,1,New,20-08-2021,19-11-2024,143208,47736,1,1,1,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,Meydan,335,Nad Al Shiba First,44.0,Downtown Dubai,Business Bay Metro Station,Dubai Mall,2.0,Authority
CNT1390637439,2,Renew,01-01-2021,31-12-2021,70000,70000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,244,Al Murqabat,175.0,Dubai International Airport,Salah Al Din Metro Station,Dubai Mall,1.0,Person
CRT2058776547,2,Renew,01-01-2023,31-12-2023,135000,135000,1,1,0,2,Unit,1.0,Shop,29.0,Restaurant,Commercial,,,,367,Al Suq Al Kabeer,102.0,Dubai International Airport,Al Fahidi Metro Station,Dubai Mall,2.0,Authority
CNT1977713285,2,Renew,25-05-2022,24-05-2023,38000,38000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,TECOM Site B,307,Al Safouh First,67.0,Burj Al Arab,Dubai Internet City,Mall of the Emirates,1.0,Person
CRT457192936,2,Renew,01-06-2015,31-05-2016,55000,55000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,271,Al Karama,0.0,Burj Khalifa,ADCB Metro Station,Dubai Mall,1.0,Person
CNT230719031,2,Renew,21-08-2014,20-08-2015,69300,69300,2,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,372,Al Goze Industrial Second,56.0,Downtown Dubai,Noor Bank Metro Station,Mall of the Emirates,2.0,Authority
CNT132889960,1,New,01-12-2012,30-11-2013,30000,30000,1,1,0,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,276,Al Bada,41.0,Burj Khalifa,Trade Centre Metro Station,Dubai Mall,1.0,Person
CNT1330377026,2,Renew,20-11-2020,19-02-2021,10500,42000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,361,Muhaisanah Fourth,86.0,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,1.0,Person
CRT1084993066,1,New,10-09-2019,09-09-2020,125000,125000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,1456.0,MARINA QUAYS,Dubai Marina,330,Marsa Dubai,127.0,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2.0,Authority
CNT384669599,1,New,25-12-2015,24-12-2016,74000,74000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,368,Al Barsha First,68.0,Burj Al Arab,Sharaf Dg Metro Station,Mall of the Emirates,1.0,Person
CRT2089436236,2,Renew,21-07-2023,20-07-2024,65000,65000,1,1,1,2,Unit,1.0,Shop,421.0,Shop,Commercial,596.0,GLOBAL LAKE VIEW,Jumeirah Lakes Towers,350,Al Thanyah Fifth,61.0,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,2.0,Authority
CRT2089282936,2,Renew,30-01-2023,29-01-2024,80000,80000,1,1,0,4,Villa,841.0,Villa,7.0,7 bed rooms+hall,Residential,,,,230,Abu Hail,,Dubai International Airport,Abu Baker Al Siddique Metro Station,,1.0,Person
CNT2069257257,1,New,26-02-2023,25-02-2024,57500,57500,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,40.0,SULAFA TOWER,Dubai Marina,330,Marsa Dubai,90.0,Burj Al Arab,Mina Seyahi,Marina Mall,1.0,Person
CNT2080026304,2,Renew,17-04-2023,16-04-2024,120000,120000,1,1,0,4,Villa,841.0,Villa,4.0,4 bed rooms+hall,Residential,,,,378,Al Garhoud,50.0,Dubai International Airport,Terminal 3 ,City Centre Mirdif,1.0,Person
CNT861189542,1,New,15-11-2017,14-11-2018,1750000,1750000,49,8,0,2,Unit,24.0,Hotel,521.0,Hotel,Commercial,,,,237,Al Sabkha,22.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,2.0,Authority
CRT400899776,1,New,21-01-2016,20-01-2017,150000,150000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,Business Bay,526,Business Bay,164.0,Burj Khalifa,Business Bay Metro Station,Dubai Mall,1.0,Person
CNT1531803052,2,Renew,17-07-2021,16-07-2022,50000,50000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,267,Al Raffa,91.0,Burj Khalifa,ADCB Metro Station,Dubai Mall,1.0,Person
CNT2082704961,1,New,30-05-2023,29-05-2024,58500,58500,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,342,Ras Al Khor Industrial Third,111.0,Dubai International Airport,Creek Metro Station,City Centre Mirdif,1.0,Person
CNT2029282382,1,New,15-11-2022,14-01-2024,38000,38000,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,362,Naif,56.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,2.0,Authority
CNT100557685,1,New,01-03-2012,28-02-2013,58000,58000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,267,Al Raffa,78.0,Dubai International Airport,Al Fahidi Metro Station,Dubai Mall,1.0,Person
CNT653529026,2,Renew,27-03-2017,26-03-2018,291722,291722,12,2,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,453,Saih Shuaib 2,22.0,Al Makhtoum International Airport,,,2.0,Authority
CNT1449919656,2,Renew,01-05-2021,30-04-2022,55000,55000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,271,Al Karama,31.0,Dubai International Airport,ADCB Metro Station,Dubai Mall,1.0,Person
CNT1280369561,2,Renew,26-08-2020,25-09-2021,35000,32308,1,1,0,2,Unit,903.0,Studio ,11.0,Studio,Residential,,,,235,Eyal Nasser,31.0,Dubai International Airport,Palm Deira Metro Stations,Dubai Mall,2.0,Authority
